CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
183225  3,DR6,1832,25,1363,1993,1124,19,1,1,0,3,1,71,11,1,1,1,1,0,0,0,31,4,0,5,,0,5,148131,
183287  2,DR6,1832,87,1363,1980,962,33,4,1,0,3,2,62,11,1,1,1,1,0,1,0,21,8,0,5,,0,3,18279,
183241  1,DR6,1832,41,1363,1993,1128,19,1,1,0,2,4,62,11,1,0,1,1,0,0,0,31,3,0,4,,0,3,13466,
183233  1,DR6,1832,33,1363,1974,891,39,5,1,0,3,0,62,11,1,0,1,1,0,0,0,31,3,0,5,,0,5,139284,
183233  3,DR6,1832,33,1363,1992,1109,21,2,1,0,3,3,62,11,1,0,1,1,0,0,0,31,3,0,5,,0,5,139284,
183252  2,DR6,1832,52,1363,1980,968,32,4,1,0,2,1,62,11,1,1,1,1,0,0,0,31,6,0,3,,4,4,77972,
183243  2,DR6,1832,43,1363,1969,836,43,6,1,0,3,3,71,11,1,1,1,1,0,0,0,31,5,1,5,,1,4,98965,
183297  2,DR6,1832,97,1363,1975,903,38,5,1,0,3,4,62,11,1,1,1,1,0,0,0,31,5,0,5,,0,4,98037,
183229  2,DR6,1832,29,1363,1965,781,48,7,1,0,2,4,62,11,1,1,1,1,0,0,0,21,7,1,4,,0,2,-26098,
183229  4,DR6,1832,29,1363,1990,1081,23,2,1,0,2,1,62,11,1,1,1,1,0,0,0,21,7,1,3,,10,2,-26098,
183229  5,DR6,1832,29,1363,1995,1152,17,1,1,0,2,1,62,11,1,1,1,1,0,0,0,21,7,1,3,,20,2,-26098,
183229  6,DR6,1832,29,1363,1998,1182,15,1,1,0,2,1,62,11,1,1,1,1,0,0,0,21,7,1,3,,0,2,-26098,
118186  2,DR6,1181,86,1363,1974,890,39,5,1,0,1,3,71,11,1,0,1,0,0,0,0,21,8,2,1,,0,1,-94723,
1181 3  1,DR6,1181,3,1363,1972,866,41,6,1,0,1,7,71,11,1,1,0,1,0,0,0,31,4,0,1,,0,3,34060,
1181 3  3,DR6,1181,3,1363,1995,1148,17,1,1,0,2,4,71,11,1,1,0,1,0,0,0,31,4,0,4,,0,3,34060,
1181 3  4,DR6,1181,3,1363,1997,1166,16,1,1,0,2,2,71,11,1,1,0,1,0,0,0,31,4,0,3,,0,3,34060,
118110  2,DR6,1181,10,1363,1973,879,40,6,1,0,1,1,71,11,1,1,1,1,0,0,1,31,5,1,1,,0,4,104134,
118110  3,DR6,1181,10,1363,1994,1137,18,1,1,0,3,1,71,11,1,1,1,1,0,0,1,31,5,1,5,,1,4,104134,
1181 4  1,DR6,1181,4,1363,1971,855,42,6,1,0,2,3,96,11,1,1,1,1,0,0,0,21,6,0,3,,0,3,35368,
1181 4  2,DR6,1181,4,1363,1989,1071,24,2,1,0,3,0,96,11,1,1,1,1,0,0,0,21,6,0,5,,1,3,35368,
1181 4  3,DR6,1181,4,1363,1989,1076,23,2,1,0,3,0,96,11,1,1,1,1,0,0,0,21,6,0,5,,0,3,35368,
1181 4  4,DR6,1181,4,1363,1993,1118,20,2,1,0,2,3,96,11,1,1,1,1,0,0,0,21,6,0,3,,0,3,35368,
118131  1,DR6,1181,31,1363,1967,807,46,7,1,0,2,1,71,11,1,1,1,1,0,1,0,21,6,2,3,,0,3,29184,
118131  3,DR6,1181,31,1363,1988,1060,25,3,1,0,2,4,71,11,1,1,1,1,0,1,0,21,6,2,4,,0,3,29184,
118131  4,DR6,1181,31,1363,1990,1087,23,2,1,0,2,4,71,11,1,1,1,1,0,1,0,21,6,2,4,,2,3,29184,
1181 6  1,DR6,1181,6,1363,1976,920,36,5,1,0,2,4,71,11,1,1,1,1,0,1,0,31,6,2,4,,0,3,39374,
1181 6  3,DR6,1181,6,1363,1996,1160,16,1,1,0,2,3,71,11,1,1,1,1,0,1,0,31,6,2,3,,0,3,39374,
118155  1,DR6,1181,55,1363,1975,903,38,5,1,0,3,2,71,11,1,1,1,1,0,0,0,31,4,0,5,,0,4,58048,
118155  2,DR6,1181,55,1363,1996,1164,16,1,1,0,3,0,71,11,1,1,1,1,0,0,0,31,4,0,5,,1,4,58048,
118162  2,DR6,1181,62,1363,1967,814,45,7,1,0,2,2,62,11,1,1,1,1,0,0,0,31,4,1,3,,0,4,78288,
118115  1,DR6,1181,15,1363,1969,837,43,6,1,0,2,4,71,11,1,1,1,1,0,0,0,31,3,0,4,,0,5,110027,
118115  2,DR6,1181,15,1363,1993,1120,20,2,1,0,2,4,71,11,1,1,1,1,0,0,0,31,3,0,4,,0,5,110027,
118177  2,DR6,1181,77,1363,1972,868,41,6,1,0,3,1,62,11,1,0,1,1,0,1,0,31,2,0,5,,1,4,57121,
118179  2,DR6,1181,79,1363,1985,1032,27,3,1,0,3,5,71,11,1,1,1,1,0,0,0,31,7,3,5,,0,4,90401,
118179  3,DR6,1181,79,1363,1983,1004,29,3,1,0,2,4,71,11,1,1,1,1,0,0,0,31,7,3,4,,0,4,90401,
118147  1,DR6,1181,47,1363,1986,1036,27,3,1,0,3,4,62,11,1,0,1,1,0,1,0,31,2,0,5,,0,3,38610,
118116  1,DR6,1181,16,1363,1973,878,40,6,1,0,2,1,62,11,1,1,1,1,0,0,0,21,2,0,3,,0,2,-19755,
118151  1,DR6,1181,51,1363,1986,1042,26,3,1,0,3,2,71,11,1,1,1,1,0,0,0,31,2,0,5,,0,5,125519,
118148  2,DR6,1181,48,1363,1981,973,32,4,1,0,3,2,71,22,1,0,0,1,0,0,0,21,4,2,5,,2,2,-49814,
118191  1,DR6,1181,91,1363,1988,1062,25,3,1,0,2,3,62,11,1,1,1,1,0,1,1,31,5,1,3,,1,5,112587,
118191  2,DR6,1181,91,1363,1992,1115,20,2,1,0,2,3,62,11,1,1,1,1,0,1,1,31,5,1,3,,0,5,112587,
174912  2,DR6,1749,12,1363,1986,1043,26,3,1,0,1,8,62,22,1,0,1,0,0,0,0,21,3,1,2,,1,1,-61870,
174998  2,DR6,1749,98,1363,1973,877,40,6,1,0,1,7,62,22,1,1,1,0,0,1,0,21,6,0,1,,2,2,-33720,
174968  3,DR6,1749,68,1363,1990,1082,23,2,1,0,2,3,62,11,1,0,1,0,0,0,0,31,5,0,3,,0,2,-12496,
174968  4,DR6,1749,68,1363,1994,1134,19,1,1,0,1,8,97,97,7,7,7,7,7,7,7,97,5,0,2,,1,2,-12496,
174947  2,DR6,1749,47,1363,1975,906,38,5,1,0,3,4,71,11,1,1,1,1,0,0,0,21,2,0,5,,0,3,19796,
174987  1,DR6,1749,87,1363,1967,816,45,7,1,0,1,1,71,11,1,1,1,1,0,1,0,21,6,1,1,,0,4,61283,
174987  3,DR6,1749,87,1363,1990,1089,22,2,1,0,2,3,71,11,1,1,1,1,0,1,0,21,6,1,3,,1,4,61283,
1749 2  2,DR6,1749,2,1363,1974,898,38,5,1,0,3,1,62,11,1,1,1,0,0,0,0,21,4,1,5,,3,1,-61855,
1749 1  1,DR6,1749,1,1363,1969,835,44,6,1,0,2,2,62,11,1,1,1,1,0,0,0,21,5,1,3,,0,3,39626,
174973  2,DR6,1749,73,1363,1991,1098,22,2,1,0,2,4,71,11,1,0,0,0,0,1,0,21,2,0,4,,0,1,-76960,
174941  2,DR6,1749,41,1363,1978,941,35,5,1,0,2,4,71,11,1,1,1,1,0,1,0,31,3,0,4,,0,4,94894,
174972  1,DR6,1749,72,1363,1975,906,38,5,1,0,2,4,62,11,1,1,1,1,0,0,0,21,3,1,4,,2,2,3193,
174976  1,DR6,1749,76,1363,1963,768,49,7,1,0,1,5,71,11,1,0,1,1,0,0,0,31,4,0,1,,0,4,73925,
185373  2,DR6,1853,73,1363,1985,1030,27,3,1,0,1,8,71,11,1,1,1,1,0,1,0,31,4,0,2,,0,3,47267,
185396  2,DR6,1853,96,1363,1990,1082,23,2,1,0,3,1,62,11,1,0,1,1,,,,31,4,0,5,,0,3,13449,
185396  3,DR6,1853,96,1363,1993,1124,19,1,1,0,3,1,97,97,7,7,7,7,7,7,7,97,4,0,5,,0,3,13449,
185396  4,DR6,1853,96,1363,1965,789,47,7,1,0,2,4,97,97,7,7,7,7,7,7,7,97,4,0,4,,2,3,13449,
1853 4  2,DR6,1853,4,1363,1969,835,44,6,1,0,1,7,62,11,1,0,0,1,1,0,0,21,2,0,1,,0,3,31505,
185364  1,DR6,1853,64,1363,1968,818,45,7,1,0,1,8,62,11,1,1,1,1,0,1,0,31,5,1,2,,1,4,84291,
185364  3,DR6,1853,64,1363,1983,1000,30,4,1,0,2,4,62,11,1,1,1,1,0,1,0,31,5,1,4,,3,4,84291,
185364  4,DR6,1853,64,1363,1992,1111,21,2,1,0,2,1,62,11,1,1,1,1,0,1,0,31,5,1,3,,0,4,84291,
185332  1,DR6,1853,32,1363,1977,936,35,5,1,0,2,1,62,11,1,1,1,1,0,0,1,31,8,0,3,,0,5,113209,
185337  2,DR6,1853,37,1363,1994,1130,19,1,1,0,2,4,62,11,1,0,1,1,0,1,0,31,3,1,4,,0,4,56690,
185387  1,DR6,1853,87,1363,1972,865,41,6,1,0,1,8,62,11,1,1,1,1,0,0,0,31,4,0,2,,0,5,142514,
185387  2,DR6,1853,87,1363,1993,1118,20,2,1,0,2,4,62,11,1,1,1,1,0,0,0,31,4,0,4,,0,5,142514,
185378  1,DR6,1853,78,1363,1980,963,33,4,1,0,3,3,62,11,1,0,1,1,0,0,0,31,3,2,5,,0,3,48426,
185341  1,DR6,1853,41,1363,1979,955,34,4,1,0,3,4,62,11,1,1,1,1,0,1,0,31,5,1,5,,0,3,22607,
185316  1,DR6,1853,16,1363,1964,770,49,7,1,0,1,8,62,11,1,1,1,1,0,0,0,31,5,2,2,,0,2,-5056,
185316  3,DR6,1853,16,1363,1990,1088,22,2,1,0,2,4,62,11,1,1,1,1,0,0,0,31,5,2,4,,0,2,-5056,
185361  1,DR6,1853,61,1363,1976,923,36,5,1,0,3,4,71,11,1,0,1,0,0,0,1,31,2,0,5,,2,4,66826,
185384  1,DR6,1853,84,1363,1968,828,44,6,1,0,2,2,62,11,1,0,1,0,0,0,0,21,1,0,3,,5,2,-20206,
196125  2,DR6,1961,25,1363,1990,1090,22,2,1,0,2,4,62,11,1,1,1,1,0,0,0,21,3,1,4,,1,2,-44544,
196122  2,DR6,1961,22,1363,1981,981,31,4,1,0,1,5,62,11,1,1,1,1,0,1,1,31,5,0,1,,0,4,95189,
196156  1,DR6,1961,56,1363,1973,888,39,5,1,0,2,4,62,11,1,1,1,1,0,0,0,21,2,0,4,,0,3,45489,
196146  2,DR6,1961,46,1363,1963,768,49,7,1,0,1,0,62,22,1,1,1,0,0,0,0,31,11,2,1,,3,2,-39435,
196146  5,DR6,1961,46,1363,1989,1072,24,2,1,0,1,1,62,22,1,1,1,0,0,0,0,31,11,2,1,,0,2,-39435,
196146  6,DR6,1961,46,1363,1997,1172,15,1,1,0,1,8,62,22,1,1,1,0,0,0,0,31,11,2,2,,0,2,-39435,
196146  7,DR6,1961,46,1363,1993,1121,20,2,1,0,2,1,62,22,1,1,1,0,0,0,0,31,11,2,3,,0,2,-39435,
196124  2,DR6,1961,24,1363,1987,1050,26,3,1,0,3,4,62,11,1,1,1,1,0,0,1,31,3,1,5,,0,5,146043,
196163  1,DR6,1961,63,1363,1972,876,40,6,1,0,2,4,62,22,1,0,1,1,0,0,0,21,4,0,4,,1,1,-104620,
196163  2,DR6,1961,63,1363,1997,1166,16,1,1,0,2,2,62,22,1,0,1,1,0,0,0,21,4,0,3,,0,1,-104620,
196163  3,DR6,1961,63,1363,1997,1166,16,1,1,0,2,2,62,22,1,0,1,1,0,0,0,21,4,0,3,,3,1,-104620,
1961 2  1,DR6,1961,2,1363,1971,863,41,6,1,0,1,8,62,11,1,1,1,1,0,1,0,31,6,0,2,,0,4,100418,
1961 2  3,DR6,1961,2,1363,1994,1136,18,1,1,0,3,0,62,11,1,1,1,1,0,1,0,31,6,0,5,,2,4,100418,
1961 2  4,DR6,1961,2,1363,1996,1164,16,1,1,0,2,3,62,11,1,1,1,1,0,1,0,31,6,0,3,,3,4,100418,
196151  2,DR6,1961,51,1363,1992,1105,21,2,1,0,1,5,62,22,1,0,1,0,0,0,0,21,3,1,1,,0,1,-79326,
196186  1,DR6,1961,86,1363,1979,955,34,4,1,0,3,4,62,22,1,1,1,0,0,0,0,21,2,0,5,,1,2,-37497,
196142  1,DR6,1961,42,1363,1970,842,43,6,1,0,2,4,62,11,1,1,1,1,0,0,0,31,3,0,4,,0,4,59097,
196177  1,DR6,1961,77,1363,1987,1054,25,3,1,0,3,1,71,11,1,0,1,1,0,0,0,21,2,1,5,,0,2,-444,
196153  2,DR6,1961,53,1363,1967,812,45,7,1,0,1,4,62,11,1,0,1,1,0,0,0,31,5,0,1,,0,2,4595,
196153  4,DR6,1961,53,1363,1992,1109,21,2,1,0,3,3,62,11,1,0,1,1,0,0,0,31,5,0,5,,6,2,4595,
196188  1,DR6,1961,88,1363,1980,970,32,4,1,0,1,5,62,11,1,1,1,1,0,0,0,21,4,0,1,,36,2,-5582,
196188  4,DR6,1961,88,1363,1988,1061,25,3,1,0,0,,62,11,1,1,1,1,0,0,0,21,4,0,0,,1,2,-5582,
196166  1,DR6,1961,66,1363,1975,910,37,5,1,0,3,4,71,22,1,0,1,0,0,0,0,31,4,1,5,,2,2,1153,
196166  3,DR6,1961,66,1363,1998,1182,15,1,1,0,2,2,71,22,1,0,1,0,0,0,0,31,4,1,3,,1,2,1153,
196123  2,DR6,1961,23,1363,1975,901,38,5,1,0,3,1,62,11,1,0,1,1,0,1,0,31,5,0,5,,1,3,20257,
231461  2,DR6,2314,61,1364,1964,775,49,7,1,0,3,4,71,11,1,0,1,1,0,0,0,21,4,0,5,,0,3,8857,
231489  2,DR6,2314,89,1364,1977,928,36,5,1,0,3,1,71,11,1,1,1,0,0,1,0,21,3,0,5,,0,2,2454,
231499  1,DR6,2314,99,1364,1973,879,40,6,1,0,1,2,71,11,1,0,1,0,0,0,0,21,7,1,1,,52,2,-17094,
231499  2,DR6,2314,99,1364,1992,1116,20,2,1,0,1,8,71,11,1,0,1,0,0,0,0,21,7,1,2,,10,2,-17094,
231499  3,DR6,2314,99,1364,1996,1155,17,1,1,0,2,0,71,11,1,0,1,0,0,0,0,21,7,1,3,,0,2,-17094,
231477  2,DR6,2314,77,1364,1978,944,35,5,1,0,1,8,71,11,1,0,1,1,0,0,0,21,8,1,2,,0,3,26217,
231497  2,DR6,2314,97,1364,1978,945,34,4,1,0,3,1,71,11,1,1,1,1,0,0,1,31,6,2,5,,0,5,134094,
231484  2,DR6,2314,84,1364,1991,1102,21,2,1,0,2,4,71,11,1,0,1,1,0,0,0,31,4,2,4,,0,4,61505,
231443  2,DR6,2314,43,1364,1965,788,48,7,1,0,3,4,71,11,1,1,1,1,0,1,1,31,4,1,5,,0,5,153832,
231431  2,DR6,2314,31,1364,1984,1014,29,3,1,0,3,4,62,11,1,1,1,1,0,0,1,31,4,1,5,,0,4,104863,
231450  1,DR6,2314,50,1364,1970,845,43,6,1,0,3,4,62,22,1,1,1,0,0,0,0,31,4,0,5,,0,3,19188,
231442  2,DR6,2314,42,1364,1991,1094,22,2,1,0,2,1,71,11,1,0,1,1,0,1,0,21,5,2,3,,0,2,-13570,
231479  3,DR6,2314,79,1364,1974,900,38,5,1,0,3,4,71,11,1,0,1,1,0,0,0,21,6,0,5,,0,3,17565,
022185  1,DR6,221,85,1363,1985,1026,28,3,1,0,3,0,71,11,1,0,1,1,0,0,0,31,2,0,5,,0,3,21409,
022173  2,DR6,221,73,1363,1969,840,43,6,1,0,1,1,71,11,1,0,1,1,0,1,0,31,7,2,1,,4,3,17781,
022173  4,DR6,221,73,1363,1994,1131,19,1,1,0,2,3,71,11,1,0,1,1,0,1,0,31,7,2,3,,1,3,17781,
022120  2,DR6,221,20,1363,1964,770,49,7,1,0,1,6,71,11,1,1,1,1,0,0,1,31,3,0,1,,3,4,84524,
022181  2,DR6,221,81,1363,1972,872,40,6,1,0,1,3,71,11,1,1,1,1,0,0,0,31,6,1,1,,10,5,118232,
022181  3,DR6,221,81,1363,1994,1130,19,1,1,0,2,4,71,11,1,1,1,1,0,0,0,31,6,1,4,,0,5,118232,
022137  1,DR6,221,37,1363,1966,794,47,7,1,0,1,5,71,11,1,1,1,1,0,0,1,31,5,1,1,,1,5,135029,
022137  4,DR6,221,37,1364,1990,1090,22,2,1,0,2,4,71,11,1,1,1,1,0,0,1,31,5,1,4,,0,5,135029,
022194  2,DR6,221,94,1363,1982,986,31,4,1,0,2,4,62,11,1,1,1,1,0,1,0,31,5,2,4,,0,3,46247,
022148  3,DR6,221,48,1363,1994,1137,18,1,1,0,2,4,62,11,1,0,1,1,0,0,0,31,3,0,4,,29,3,21961,
022140  1,DR6,221,40,1363,1966,804,46,7,1,0,0,,71,11,1,0,1,1,0,0,0,21,7,1,0,,2,3,38020,
022140  2,DR6,221,40,1363,1992,1109,21,2,1,0,2,4,71,11,1,0,1,1,0,0,0,21,7,1,4,,0,3,38020,
022116  1,DR6,221,16,1363,1977,931,36,5,1,0,1,3,71,11,1,0,1,1,0,0,0,31,2,0,1,,0,4,64789,
022116  2,DR6,221,16,1363,1994,1137,18,1,1,0,2,4,71,11,1,0,1,1,0,0,0,31,2,0,4,,0,4,64789,
022143  1,DR6,221,43,1363,1974,899,38,5,1,0,2,2,71,11,1,0,1,1,0,0,0,31,3,0,3,,1,4,97878,
022143  2,DR6,221,43,1363,1995,1151,17,1,1,0,2,4,71,11,1,0,1,1,0,0,0,31,3,0,4,,0,4,97878,
022158  4,DR6,221,58,1363,1987,1055,25,3,1,0,1,8,71,11,1,0,1,1,0,0,0,21,6,1,2,,1,2,-44123,
022136  2,DR6,221,36,1363,1981,975,32,4,1,0,2,4,71,11,1,1,1,1,0,0,0,31,3,1,4,,10,3,39982,
0221 2  2,DR6,221,2,1363,1994,1130,19,1,1,0,2,4,71,11,1,0,1,1,0,0,0,31,4,2,4,,1,3,52284,
003868  1,DR6,38,68,1363,1967,805,46,7,1,0,1,7,62,11,1,1,1,0,0,0,0,21,5,1,1,,0,2,-39373,
003868  3,DR6,38,68,1363,1992,1116,20,2,1,0,2,2,62,11,1,1,1,0,0,0,0,21,5,1,3,,0,2,-39373,
003894  1,DR6,38,94,1363,1980,966,33,4,1,0,1,6,71,,1,1,1,1,0,0,0,21,4,1,1,,0,1,-70103,
003869  2,DR6,38,69,1363,1968,817,45,7,1,0,1,5,71,11,1,0,1,1,0,0,0,21,3,0,1,,4,3,14873,
003873  2,DR6,38,73,1363,1980,961,33,4,1,0,1,6,71,22,1,0,1,1,0,1,0,21,6,0,1,,0,2,-41566,
003898  2,DR6,38,98,1363,1974,896,38,5,1,0,2,4,62,11,1,0,1,1,0,0,0,21,6,2,4,,1,2,-23568,
003872  1,DR6,38,72,1363,1979,956,33,4,1,0,2,1,62,22,0,0,0,0,0,0,0,21,5,1,3,,1,1,-169927,
003828  2,DR6,38,28,1363,1990,1082,23,2,1,0,2,0,62,11,1,0,1,1,0,1,0,96,4,1,3,,2,2,-26961,
003874  2,DR6,38,74,1363,1982,995,30,4,1,0,3,2,71,11,1,1,1,1,0,1,0,31,4,0,5,,0,4,82699,
003882  2,DR6,38,82,1363,1982,990,31,4,1,0,2,4,71,11,1,0,1,1,0,0,0,21,5,2,4,,0,2,-24566,
003897  2,DR6,38,97,1363,1993,1118,20,2,1,0,2,1,71,11,1,0,1,0,0,0,0,31,2,0,3,,1,2,553,
1901 2  1,DR6,1901,2,1363,1988,1067,24,2,1,0,2,4,71,11,1,1,1,1,0,0,0,31,3,1,4,,1,3,51219,
190144  2,DR6,1901,44,1363,1978,946,34,4,1,0,2,4,71,11,1,0,1,1,0,0,0,31,6,2,4,,0,4,75685,
190196  1,DR6,1901,96,1363,1993,1126,19,1,1,0,2,4,71,11,1,0,1,1,0,0,0,21,1,0,4,,0,2,-11215,
190150  2,DR6,1901,50,1363,1978,947,34,4,1,0,1,8,62,11,1,1,1,1,0,1,0,21,4,1,2,,0,3,10538,
190141  1,DR6,1901,41,1363,1977,933,35,5,1,0,1,8,71,11,1,0,1,0,0,0,0,21,6,1,2,,0,1,-67955,
190130  3,DR6,1901,30,1363,1988,1066,24,2,1,0,1,6,97,97,7,7,7,7,7,7,7,97,5,0,1,,1,2,-33280,
190177  5,DR6,1901,77,1363,1987,1045,26,3,1,0,3,4,62,11,1,0,1,1,0,1,0,21,6,1,5,,1,2,-11244,
190121  2,DR6,1901,21,1363,1994,1130,19,1,1,0,2,1,62,11,1,1,1,1,0,0,0,31,3,1,3,,5,4,61076,
190133  2,DR6,1901,33,1363,1979,957,33,4,1,0,3,4,71,11,1,0,1,1,0,0,1,31,4,2,5,,30,5,133397,
190199  2,DR6,1901,99,1363,1978,941,35,5,1,0,2,2,71,11,1,0,1,1,0,0,0,21,5,0,3,,0,4,60279,
190199  5,DR6,1901,99,1363,1998,1182,15,1,1,0,1,8,97,97,7,7,7,7,7,7,7,97,5,0,2,,19,4,60279,
190135  2,DR6,1901,35,1363,1968,821,45,7,1,0,3,3,71,11,1,1,1,1,0,0,0,31,6,0,5,,3,4,85593,
190135  3,DR6,1901,35,1363,1987,1051,26,3,1,0,3,4,71,11,1,1,1,1,0,0,0,31,6,0,5,,1,4,85593,
190135  5,DR6,1901,35,1363,1996,1155,17,1,1,0,2,2,97,97,7,7,7,7,7,7,7,97,6,0,3,,15,4,85593,
190166  2,DR6,1901,66,1363,1980,971,32,4,1,0,2,4,71,11,1,0,1,1,0,0,0,31,5,2,4,,0,5,111127,
190111  1,DR6,1901,11,1363,1992,1106,21,2,1,0,2,2,71,22,1,1,1,1,0,0,0,21,3,1,3,,0,2,-10171,
190162  2,DR6,1901,62,1363,1985,1023,28,3,1,0,2,1,71,11,1,1,1,1,0,0,0,21,4,1,3,,0,2,-13564,
1901 4  2,DR6,1901,4,1363,1970,849,42,6,1,0,1,0,71,11,1,0,1,1,0,0,0,31,6,0,1,,0,3,40912,
1901 4  5,DR6,1901,4,1363,1989,1071,24,2,1,0,2,4,71,11,1,0,1,1,0,0,0,31,6,0,4,,0,3,40912,
313132  2,DR6,3131,32,1363,1984,1013,29,3,1,0,1,4,71,11,1,0,0,1,0,0,0,21,5,0,1,,0,2,-26124,
313130  1,DR6,3131,30,1363,1979,958,33,4,1,0,3,0,71,22,1,0,1,0,0,0,0,21,5,1,5,,0,1,-54240,
313187  1,DR6,3131,87,1363,1964,772,49,7,1,0,1,7,71,11,1,1,1,0,0,0,0,21,2,0,1,,6,1,-74293,
313194  2,DR6,3131,94,1363,1992,1110,21,2,1,0,1,6,71,11,1,1,1,1,0,0,1,21,4,1,1,,2,3,35876,
313140  1,DR6,3131,40,1363,1987,1048,26,3,1,0,2,1,71,11,1,0,1,1,0,0,0,21,4,2,3,,1,3,13377,
313184  3,DR6,3131,84,1363,1994,1133,19,1,1,0,3,0,71,11,1,1,1,1,0,0,0,21,4,0,5,,3,4,86675,
313189  2,DR6,3131,89,1363,1972,873,40,6,1,0,2,4,62,11,1,0,1,1,0,0,0,21,2,0,4,,1,2,-39944,
313173  3,DR6,3131,73,1363,1988,1064,24,2,1,0,2,0,62,11,1,0,1,0,0,0,0,21,6,0,3,,0,2,-20558,
313173  5,DR6,3131,73,1363,1993,1126,19,1,1,0,2,3,62,11,1,0,1,0,0,0,0,21,6,0,3,,1,2,-20558,
313135  2,DR6,3131,35,1363,1975,909,37,5,1,0,1,4,62,11,1,1,1,,0,1,1,21,6,0,1,,2,2,-36845,
313197  1,DR6,3131,97,1363,1984,1015,29,3,1,0,2,4,71,11,1,0,1,0,0,0,0,21,3,1,4,,1,2,-38910,
313119  3,DR6,3131,19,1363,1993,1120,20,2,1,0,2,4,71,11,1,1,1,0,0,0,0,21,4,1,4,,0,2,2381,
313174  3,DR6,3131,74,1363,1981,976,32,4,1,0,3,5,71,11,1,1,1,1,0,1,1,21,6,0,5,,10,4,56123,
313128  2,DR6,3131,28,1363,1982,992,30,4,1,0,2,4,71,22,1,1,1,1,0,0,0,21,4,1,4,,0,2,5803,
313181  2,DR6,3131,81,1363,1987,1045,26,3,1,0,1,8,71,22,1,0,0,0,0,0,0,21,5,2,2,,1,1,-65596,
313181  5,DR6,3131,81,1363,1984,1011,29,3,1,0,2,1,71,22,1,0,0,0,0,0,0,21,5,2,3,,0,1,-65596,
313157  2,DR6,3131,57,1363,1973,880,40,6,1,0,3,4,71,11,1,1,1,1,0,0,1,31,3,1,5,,1,4,86134,
313156  1,DR6,3131,56,1363,1971,856,42,6,1,0,2,3,71,11,1,1,1,1,0,0,0,31,3,0,3,,0,5,122003,
313182  1,DR6,3131,82,1363,1989,1080,23,2,1,0,3,2,71,22,1,0,1,0,0,0,0,21,1,0,5,,30,1,-118436,
313164  5,DR6,3131,64,1363,1980,966,33,4,1,0,3,3,61,22,1,1,1,1,0,0,0,21,7,1,5,,0,2,-726,
313114  2,DR6,3131,14,1363,1990,1092,22,2,1,0,1,3,71,31,1,0,0,1,0,0,0,21,2,0,1,,0,1,-74073,
313120  1,DR6,3131,20,1363,1970,852,42,6,1,0,2,3,71,11,1,0,1,0,0,0,0,21,3,0,3,,0,2,-14514,
313120  2,DR6,3131,20,1363,1995,1152,17,1,1,0,1,7,71,11,1,0,1,0,0,0,0,21,3,0,1,,2,2,-14514,
076447  4,DR6,764,47,1363,1992,1114,20,2,1,0,2,3,71,11,1,0,0,1,0,0,0,21,5,0,3,,1,3,22321,
076499  2,DR6,764,99,1363,1983,1006,29,3,1,0,1,4,71,11,1,0,1,1,0,1,0,21,6,0,1,,48,2,-10407,
076499  3,DR6,764,99,1363,1998,1182,15,1,1,0,2,2,71,11,1,0,1,1,0,1,0,21,6,0,3,,1,2,-10407,
076458  1,DR6,764,58,1363,1985,1024,28,3,1,0,2,2,71,11,1,0,1,0,0,0,0,21,2,0,3,,1,1,-56325,
076453  2,DR6,764,53,1363,1986,1034,27,3,1,0,2,3,71,11,1,1,1,1,0,0,1,31,4,1,3,,2,4,85010,
0764 7  1,DR6,764,7,1363,1969,838,43,6,1,0,1,5,71,22,1,0,1,1,0,0,0,21,2,0,1,,3,2,-44295,
076414  1,DR6,764,14,1363,1995,1148,17,1,1,0,1,8,96,11,1,0,0,0,0,0,0,21,2,0,2,,6,1,-153540,
076414  2,DR6,764,14,1363,1997,1176,15,1,1,0,1,3,97,97,7,7,7,7,7,7,7,97,2,0,1,,2,1,-153540,
076426  1,DR6,764,26,1363,1979,951,34,4,1,0,1,1,71,22,1,1,1,1,0,0,1,21,4,0,1,,1,2,-8006,
076446  1,DR6,764,46,1363,1988,1060,25,3,1,0,1,3,71,11,1,0,1,0,0,0,0,21,3,0,1,,2,2,-48481,
076480  1,DR6,764,80,1363,1969,831,44,6,1,0,0,,71,11,1,0,1,1,0,0,1,21,6,0,0,,0,3,6291,
076492  2,DR6,764,92,1363,1992,1108,21,2,1,0,2,4,71,22,1,1,1,1,0,0,0,21,2,0,4,,0,1,-84266,
076413  1,DR6,764,13,1363,1983,998,30,4,1,0,2,4,71,11,1,1,1,1,0,0,0,21,3,0,4,,1,3,42695,
076462  2,DR6,764,62,1363,1981,978,32,4,1,0,1,2,71,23,1,0,1,0,0,0,0,21,4,0,1,,1,1,-72728,
076484  1,DR6,764,84,1363,1964,778,48,7,1,0,2,4,71,22,1,0,1,1,0,0,0,21,4,0,4,,3,2,-37818,
076484  3,DR6,764,84,1363,1993,1127,19,1,1,0,3,2,71,22,1,0,1,1,0,0,0,21,4,0,5,,3,2,-37818,
076459  3,DR6,764,59,1363,1994,1134,19,1,1,0,2,4,71,11,1,0,1,1,0,0,0,21,5,0,4,,1,4,64835,
