CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
39529  6,GH6,395,29,1377,1998,1177,16,1,1,0,1,3,72,11,1,1,1,1,0,0,1,37,9,0,1,0,0,5,125249,1
39530  2,GH6,395,30,1377,1981,978,33,4,1,0,2,3,72,11,1,1,1,1,0,0,1,31,4,1,3,1,0,5,200438,1
404 1  1,GH6,404,1,1379,1986,1035,28,3,1,0,2,6,71,11,1,1,1,1,0,0,0,31,1,0,4,0,2,5,190028,1
404 2  2,GH6,404,2,1379,1980,971,34,4,1,0,3,3,72,12,1,1,1,1,1,0,1,31,5,2,5,0,1,5,214065,1
404 3  1,GH6,404,3,1379,1970,848,44,6,1,0,2,4,72,12,1,1,1,1,1,0,0,36,4,0,3,0,5,5,121028,1
404 3  2,GH6,404,3,1379,1999,1194,15,1,1,0,2,1,72,12,1,1,1,1,1,0,0,36,4,0,3,0,0,5,121028,0
40410  2,GH6,404,10,1379,1972,876,41,6,1,0,2,5,11,11,1,1,1,1,0,0,1,35,5,0,3,0,1,5,163864,1
40410  3,GH6,404,10,1379,1992,1114,22,2,1,0,3,1,11,11,1,1,1,1,0,0,1,35,5,0,5,0,1,5,163864,1
40410  4,GH6,404,10,1379,1996,1156,18,1,1,0,2,6,11,11,1,1,1,1,0,0,1,35,5,0,4,0,3,5,163864,0
40411  2,GH6,404,11,1379,1985,1032,28,3,1,0,3,3,72,12,1,1,1,1,0,0,1,35,4,1,5,0,0,5,185054,1
40413  2,GH6,404,13,1379,1977,928,37,5,1,0,2,6,72,12,1,1,1,1,0,0,1,31,9,3,4,0,0,5,184367,0
40413  9,GH6,404,13,1379,1997,1166,17,1,1,0,2,2,72,12,1,1,1,1,0,0,1,31,9,3,3,0,1,5,184367,0
40416  1,GH6,404,16,1379,1976,915,38,5,1,0,2,4,72,12,1,1,1,1,0,0,0,31,3,0,3,0,0,5,125447,0
40418  2,GH6,404,18,1379,1975,904,39,5,1,0,2,6,72,21,1,1,1,1,0,0,0,31,4,0,4,0,0,5,142541,1
40418  3,GH6,404,18,1379,1996,1162,18,1,1,0,2,6,72,21,1,1,1,1,0,0,0,31,4,0,4,0,0,5,142541,0
40422  1,GH6,404,22,1379,1966,798,48,7,1,0,2,5,72,12,1,1,1,1,0,0,1,31,2,0,3,0,0,5,162315,1
40426  2,GH6,404,26,1379,1972,867,42,6,1,0,2,3,72,11,1,0,1,1,0,0,0,31,8,1,3,0,4,4,56970,1
40427  2,GH6,404,27,1379,1975,910,39,5,1,0,3,2,72,11,1,1,1,1,0,0,1,37,5,3,5,0,1,5,204278,1
40431  3,GH6,404,31,1379,1969,831,45,7,1,0,2,4,11,12,1,1,1,1,0,0,1,31,8,1,3,0,4,5,187829,0
40431  6,GH6,404,31,1379,1996,1157,18,1,1,0,2,5,11,12,1,1,1,1,0,0,1,31,8,1,3,0,0,5,187829,0
40433  2,GH6,404,33,1379,1983,1000,31,4,1,0,3,4,72,11,1,1,1,1,0,0,1,37,3,0,5,0,0,5,183193,0
405 1  3,GH6,405,1,1378,1989,1073,25,3,1,0,1,5,11,21,1,1,1,1,0,0,0,36,3,0,1,0,0,5,141924,0
405 2  1,GH6,405,2,1378,1966,796,48,7,1,0,1,5,12,12,1,1,1,0,0,0,0,37,2,1,1,0,2,4,87475,0
405 5  1,GH6,405,5,1378,1971,860,43,6,1,0,2,4,72,12,1,1,1,1,0,0,0,37,4,0,3,0,10,5,130679,0
405 5  2,GH6,405,5,1378,1993,1122,21,2,1,0,2,7,72,12,1,1,1,1,0,0,0,37,4,0,4,0,3,5,130679,0
405 5  4,GH6,405,5,1378,1999,1191,15,1,1,0,2,2,72,12,1,1,1,1,0,0,0,37,4,0,3,0,56,5,130679,0
405 7  1,GH6,405,7,1378,1974,891,40,6,1,0,2,4,12,12,1,1,1,1,0,0,0,37,3,0,3,0,5,5,137119,0
405 8  1,GH6,405,8,1378,1970,841,44,6,1,0,2,4,12,12,1,0,1,0,0,0,0,37,2,0,3,0,0,4,62838,1
405 8  2,GH6,405,8,1378,1993,1122,21,2,1,0,2,7,12,12,1,0,1,0,0,0,0,37,2,0,4,0,0,4,62838,0
40511  1,GH6,405,11,1378,1972,873,42,6,1,0,2,2,12,12,1,1,1,1,0,0,0,37,6,1,3,0,3,5,101907,1
40512  2,GH6,405,12,1378,1991,1097,23,2,1,0,2,6,12,14,1,1,0,1,0,0,0,37,3,1,4,0,0,4,61321,0
40513  1,GH6,405,13,1378,1981,980,33,4,1,0,0,,12,21,1,1,1,1,0,0,0,37,6,0,0,0,8,5,97180,1
40513  6,GH6,405,13,1378,1994,1133,20,2,1,0,2,6,12,21,1,1,1,1,0,0,0,37,6,0,4,0,0,5,97180,0
40514  1,GH6,405,14,1378,1982,992,32,4,1,0,1,4,12,12,1,1,1,1,0,0,0,37,3,0,1,0,2,5,103989,0
40517  2,GH6,405,17,1378,1984,1015,30,4,1,0,0,,21,21,1,1,1,1,0,0,0,37,5,1,0,0,1,5,93464,1
40518  2,GH6,405,18,1378,1990,1084,24,2,1,0,2,3,11,21,1,1,0,1,0,0,0,37,4,0,3,0,0,4,69692,0
40519  1,GH6,405,19,1378,1989,1073,25,3,1,0,2,6,72,12,1,1,1,1,0,0,0,37,1,0,4,0,3,5,139243,0
40521  2,GH6,405,21,1378,1968,821,46,7,1,0,2,4,72,12,1,1,1,1,0,0,0,37,5,0,3,0,1,5,150959,0
40521  3,GH6,405,21,1378,1996,1162,18,1,1,0,2,6,72,12,1,1,1,1,0,0,0,37,5,0,4,0,2,5,150959,0
40526  2,GH6,405,26,1378,1982,993,32,4,1,0,2,3,72,12,1,1,1,1,0,0,0,37,6,3,3,0,4,5,124788,1
40529  2,GH6,405,29,1378,1983,1005,31,4,1,0,1,5,12,21,1,1,1,1,0,0,0,37,3,1,1,0,1,5,97976,1
40530  2,GH6,405,30,1378,1980,969,34,4,1,0,2,3,72,12,1,1,1,1,0,0,0,37,5,3,3,0,2,5,133827,0
40531  1,GH6,405,31,1378,1965,781,49,7,1,0,2,4,12,12,1,1,1,1,0,0,0,37,2,0,3,0,2,5,97164,0
40532  2,GH6,405,32,1378,1988,1065,26,3,1,0,3,2,72,12,1,1,1,1,0,0,0,37,2,0,5,0,0,5,122184,0
419 1  2,GH6,419,1,1377,1974,900,39,5,1,0,0,,13,12,1,1,1,0,1,0,0,37,7,2,0,0,1,4,48550,0
419 2  1,GH6,419,2,1377,1979,957,35,5,1,0,3,3,11,12,1,0,1,1,0,0,0,31,4,2,5,0,30,4,78604,1
419 3  2,GH6,419,3,1377,1984,1014,30,4,1,0,3,2,11,12,1,1,1,1,0,0,0,37,6,3,5,0,1,4,73057,1
419 4  2,GH6,419,4,1377,1974,889,40,6,1,0,1,4,13,21,1,1,1,1,0,0,1,31,7,0,1,0,0,4,48255,1
419 5  2,GH6,419,5,1377,1991,1094,23,2,1,0,1,3,31,12,1,1,1,0,0,0,0,31,2,0,1,0,0,4,36030,0
419 6  1,GH6,419,6,1377,1986,1040,28,3,1,0,2,3,72,12,1,1,1,0,1,0,0,31,3,0,3,0,4,4,61112,0
419 7  2,GH6,419,7,1377,1985,1029,29,3,1,0,2,3,21,22,1,0,0,0,0,0,0,31,6,2,3,0,2,3,-14445,0
419 7  6,GH6,419,7,1377,1996,1159,18,1,1,0,2,3,21,22,1,0,0,0,0,0,0,31,6,2,3,0,1,3,-14445,0
41910  2,GH6,419,10,1377,1971,861,43,6,1,0,2,1,72,12,1,1,1,1,0,1,0,31,6,0,3,0,6,4,76815,1
41910  6,GH6,419,10,1377,1998,1179,16,1,1,0,2,2,72,12,1,1,1,1,0,1,0,31,6,0,3,0,0,4,76815,0
41913  1,GH6,419,13,1377,1983,1000,31,4,1,0,1,4,21,21,1,0,0,0,0,0,0,31,6,2,1,0,0,2,-39738,1
41914  2,GH6,419,14,1377,1964,779,49,7,1,0,2,4,12,21,1,1,1,1,0,0,1,31,5,0,3,0,90,4,85999,1
41919  1,GH6,419,19,1377,1978,941,36,5,1,0,3,3,13,21,1,1,1,1,0,0,0,31,2,0,5,0,4,4,60402,1
41920  1,GH6,419,20,1377,1970,852,43,6,1,0,1,4,13,12,1,0,0,0,0,0,0,37,3,0,1,0,0,3,19857,1
41920  2,GH6,419,20,1377,1998,1187,15,1,1,0,2,5,13,12,1,0,0,0,0,0,0,37,3,0,3,0,4,3,19857,0
41921  2,GH6,419,21,1377,1985,1027,29,3,1,0,2,3,97,97,7,7,7,7,7,7,7,97,3,0,3,7,2,3,25829,0
41922  2,GH6,419,22,1377,1995,1148,19,1,1,0,2,4,13,23,1,1,1,1,0,0,0,31,4,0,3,0,4,4,42862,0
41923  2,GH6,419,23,1377,1989,1076,25,3,1,0,2,3,21,21,1,1,1,0,1,0,0,31,4,1,3,0,2,3,18475,0
41928  3,GH6,419,28,1377,1999,1194,15,1,1,0,1,5,13,22,1,1,0,0,0,0,0,31,4,0,1,0,2,2,-33311,0
41929  3,GH6,419,29,1377,1993,1121,21,2,1,0,2,7,21,21,1,1,1,1,0,0,0,31,5,2,4,0,0,3,8231,1
41932  2,GH6,419,32,1377,1966,794,48,7,1,0,2,4,72,21,1,1,1,0,0,0,0,37,5,0,3,0,2,4,36026,1
41932  3,GH6,419,32,1377,1991,1100,23,2,1,0,2,3,72,21,1,1,1,0,0,0,0,37,5,0,3,0,2,4,36026,0
41932  4,GH6,419,32,1377,1998,1185,16,1,1,0,2,3,72,21,1,1,1,0,0,0,0,37,5,0,3,0,0,4,36026,0
41933  2,GH6,419,33,1377,1974,890,40,6,1,0,2,4,13,21,1,1,1,0,0,0,0,31,4,0,3,0,20,4,36747,1
421 3  2,GH6,421,3,1377,1974,897,40,6,1,0,0,,13,14,1,1,1,1,0,0,0,37,3,0,0,0,1,5,121307,0
421 8  2,GH6,421,8,1377,1991,1099,23,2,1,0,2,3,13,21,0,0,0,0,0,0,0,37,2,0,3,0,3,2,-35928,0
42112  1,GH6,421,12,1377,1965,792,48,7,1,0,1,3,11,12,1,1,1,1,0,0,0,31,2,0,1,0,0,4,64701,0
42112  2,GH6,421,12,1377,1998,1184,16,1,1,0,2,2,11,12,1,1,1,1,0,0,0,31,2,0,3,0,0,4,64701,0
42115  2,GH6,421,15,1377,1978,940,36,5,1,0,0,,11,12,1,1,1,1,0,0,0,31,4,1,0,0,1,4,81595,0
42116  2,GH6,421,16,1377,1977,927,37,5,1,0,1,5,12,11,1,1,1,1,0,0,1,37,6,2,1,0,2,5,124952,0
42117  2,GH6,421,17,1377,1985,1024,29,3,1,0,2,6,72,11,1,1,1,1,0,0,0,37,2,0,4,0,0,5,99067,0
42120  1,GH6,421,20,1377,1964,778,49,7,1,0,1,6,12,22,1,1,1,1,0,0,0,37,4,0,2,0,1,4,77095,0
42121  2,GH6,421,21,1377,1986,1037,28,3,1,0,0,,11,23,1,1,1,0,0,0,0,36,6,0,0,0,1,4,60185,0
42121  3,GH6,421,21,1377,1991,1094,23,2,1,0,1,6,11,23,1,1,1,0,0,0,0,36,6,0,2,0,0,4,60185,0
42122  2,GH6,421,22,1377,1979,957,35,5,1,0,2,3,12,13,1,1,1,1,0,0,0,37,3,1,3,0,0,4,85958,1
42123  2,GH6,421,23,1377,1988,1062,26,3,1,0,2,6,72,23,1,1,1,1,0,1,0,37,4,2,4,1,0,5,194209,0
42129  2,GH6,421,29,1377,1991,1093,23,2,1,0,0,,11,21,1,0,1,0,0,0,0,37,4,2,0,0,2,4,84929,1
42130  1,GH6,421,30,1377,1989,1072,25,3,1,0,1,5,72,11,0,0,0,0,0,0,0,37,3,1,1,0,0,3,2944,0
425 3  2,GH6,425,3,1379,1982,991,32,4,1,0,2,3,12,21,1,1,1,1,0,0,0,37,4,1,3,0,2,5,108666,0
425 4  2,GH6,425,4,1379,1971,855,43,6,1,0,2,4,11,15,1,1,1,1,0,0,0,37,2,0,3,0,0,5,116085,1
425 5  2,GH6,425,5,1379,1991,1095,23,2,1,0,3,2,13,12,1,1,1,1,0,0,0,37,2,0,5,0,2,5,120517,1
425 8  2,GH6,425,8,1379,1990,1081,24,2,1,0,1,2,12,12,1,0,1,1,0,0,0,37,4,2,1,0,1,4,66594,1
425 9  1,GH6,425,9,1380,1974,896,40,6,1,0,0,,13,21,1,0,1,0,0,0,0,37,4,1,0,0,0,3,20470,0
425 9  2,GH6,425,9,1380,1995,1146,19,1,1,0,2,1,13,21,1,0,1,0,0,0,0,37,4,1,3,0,0,3,20470,1
42512  1,GH6,425,12,1380,1986,1040,28,3,1,0,2,6,72,21,1,1,1,1,0,0,0,37,2,0,4,0,4,5,138229,1
42515  1,GH6,425,15,1380,1989,1069,25,3,1,0,1,2,72,22,1,0,1,0,0,0,0,37,3,1,1,0,0,4,40036,0
42516  2,GH6,425,16,1380,1986,1033,28,3,1,0,2,2,12,15,1,1,1,1,0,0,0,37,3,1,3,0,0,5,113354,1
42518  1,GH6,425,18,1379,1980,971,34,4,1,0,2,3,11,21,1,1,1,0,0,0,0,37,5,1,3,0,0,5,122184,1
42519  2,GH6,425,19,1379,1972,866,42,6,1,0,2,4,11,12,1,1,1,1,0,0,0,37,5,0,3,0,15,5,149748,0
42519  3,GH6,425,19,1379,1990,1090,24,2,1,0,2,6,11,12,1,1,1,1,0,0,0,37,5,0,4,0,0,5,149748,0
42520  1,GH6,425,20,1380,1989,1077,25,3,1,0,3,0,13,12,1,1,1,1,0,0,0,37,1,0,5,0,1,5,114518,0
42521  1,GH6,425,21,1379,1991,1101,23,2,1,0,2,3,12,15,1,0,0,0,0,0,0,37,1,0,3,0,0,3,18647,0
42523  2,GH6,425,23,1379,1994,1131,20,2,1,0,2,6,11,21,1,1,1,1,0,0,1,37,4,0,4,0,1,5,131104,0
42523  3,GH6,425,23,1379,1994,1135,20,2,1,0,2,3,11,21,1,1,1,1,0,0,1,37,4,0,3,0,0,5,131104,0
42524  2,GH6,425,24,1380,1985,1027,29,3,1,0,2,3,72,23,1,1,1,0,0,0,1,37,2,0,3,0,10,5,139180,1
42525  2,GH6,425,25,1379,1978,938,36,5,1,0,2,2,72,23,1,1,1,1,0,0,0,37,2,0,3,0,0,5,98851,1
42526  2,GH6,425,26,1380,1985,1024,29,3,1,0,0,,13,12,1,1,1,0,0,0,0,37,5,2,0,0,2,4,58811,1
42528  1,GH6,425,28,1380,1968,820,46,7,1,0,2,4,72,12,1,1,1,0,0,0,0,37,2,0,3,0,1,5,135918,0
42529  2,GH6,425,29,1379,1992,1111,22,2,1,0,2,3,72,21,1,1,1,0,0,0,0,37,3,1,3,0,0,5,118824,0
42530  1,GH6,425,30,1379,1978,944,36,5,1,0,2,3,12,21,1,1,1,1,0,0,0,37,3,1,3,0,7,5,103522,1
42530  2,GH6,425,30,1379,1992,1108,22,2,1,0,2,7,12,21,1,1,1,1,0,0,0,37,3,1,4,0,0,5,103522,0
42532  1,GH6,425,32,1379,1986,1043,28,3,1,0,3,2,12,23,1,1,1,0,0,0,0,37,1,0,5,0,20,4,60625,0
